data_origin,image_number,predicted_distribution
Original Data,6590,0.8728341460227966
Original Data,6591,0.9071763753890991
Original Data,6592,0.6189621686935425
Original Data,6593,0.5207964777946472
Original Data,6594,0.40856048464775085
Original Data,6595,0.724420964717865
Original Data,6596,0.8902544975280762
Original Data,6597,0.7766540050506592
Original Data,6598,0.979106068611145
Original Data,6599,0.8149434924125671
Original Data,6600,0.9424794316291809
Original Data,6601,0.723922848701477
Original Data,6602,0.7371650338172913
Original Data,6603,0.7824776768684387
Original Data,6604,0.7919294834136963
Original Data,6605,0.6769893765449524
Original Data,6606,0.821204423904419
Original Data,6607,0.9420225620269775
Original Data,6608,0.44976285099983215
Original Data,6609,0.7327874898910522
Original Data,6610,0.7008424401283264
Original Data,6611,0.6049923896789551
Original Data,6612,0.9358647465705872
Original Data,6613,0.7838007807731628
Original Data,6614,0.9249277114868164
Original Data,6615,0.5711490511894226
Original Data,6616,0.53504878282547
Original Data,6617,0.8909881711006165
Original Data,6618,0.7739824652671814
Original Data,6619,0.8151894807815552
Original Data,6620,0.6580078601837158
Original Data,6621,0.973412275314331
Original Data,6622,0.5700870752334595
Original Data,6623,0.8168222308158875
Original Data,6624,0.6478393077850342
Original Data,6625,0.8021869659423828
Original Data,6626,0.635851263999939
Original Data,6627,0.8136906027793884
Original Data,6628,0.5722243785858154
Original Data,6629,0.35499149560928345
Original Data,6630,0.918354868888855
Original Data,6631,0.7088361382484436
Original Data,6632,0.7149498462677002
Original Data,6633,0.5429854989051819
Original Data,6634,0.5057404041290283
Original Data,6635,0.8065736293792725
Original Data,6636,0.7203090190887451
Original Data,6637,0.9039437770843506
Original Data,6638,0.9646639823913574
Original Data,6639,0.8275923132896423
Original Data,6640,0.49957704544067383
Original Data,6641,0.9330385327339172
Original Data,6642,0.7805229425430298
Original Data,6643,0.7194101810455322
Original Data,6644,0.86895751953125
Original Data,6645,0.9262275099754333
Original Data,6646,0.8530265688896179
Original Data,6647,0.6311633586883545
Original Data,6648,0.8625043630599976
Original Data,6649,0.5468560457229614
Original Data,6650,0.8661503195762634
Original Data,6651,0.9083476662635803
Original Data,6652,0.9322750568389893
Original Data,6653,0.787971556186676
Original Data,6654,0.8658598065376282
Original Data,6655,0.8130819797515869
Original Data,6656,0.919640839099884
Original Data,6657,0.6367217898368835
Original Data,6658,0.3105878233909607
Original Data,6659,0.6131208539009094
Original Data,6660,0.5883694291114807
Original Data,6661,0.8147988319396973
Original Data,6662,0.7433915138244629
Original Data,6663,0.6841083765029907
Original Data,6664,0.5104784965515137
Original Data,6665,0.867876410484314
Original Data,6666,0.7018401622772217
Original Data,6667,0.9136378765106201
Original Data,6668,0.6240850687026978
Original Data,6669,0.8636926412582397
Original Data,6670,0.865573525428772
Original Data,6671,0.6521834135055542
Original Data,6672,0.6008835434913635
Original Data,6673,0.9590632915496826
Original Data,6674,0.8284975290298462
Original Data,6675,0.8481457829475403
Original Data,6676,0.5122346878051758
Original Data,6677,0.5446319580078125
Original Data,6678,0.705409824848175
Original Data,6679,0.7515383362770081
Original Data,6680,0.9065442085266113
Original Data,6681,0.83480304479599
Original Data,6682,0.9022331833839417
Original Data,6683,0.733808696269989
Original Data,6684,0.7395625114440918
Original Data,6685,0.8774955868721008
Original Data,6686,0.7793443202972412
Original Data,6687,0.9274486303329468
Original Data,6688,0.4569288194179535
Original Data,6689,0.7429602742195129
Original Data,6690,0.8115333318710327
Original Data,6691,0.8721562623977661
Original Data,6692,0.4571453034877777
Original Data,6693,0.4976634979248047
Original Data,6694,0.9706614017486572
Original Data,6695,0.6030039191246033
Original Data,6696,0.3097495436668396
Original Data,6697,0.356394499540329
Original Data,6698,0.6865971684455872
Original Data,6699,0.7092800736427307
Original Data,6700,0.8942809104919434
Original Data,6701,0.5819209218025208
Original Data,6702,0.8571227192878723
Original Data,6703,0.6127511262893677
Original Data,6704,0.8467739224433899
Original Data,6705,0.6524775624275208
Original Data,6706,0.8353581428527832
Original Data,6707,0.8330404162406921
Original Data,6708,0.898930013179779
Original Data,6709,0.8915361166000366
Original Data,6710,0.80252605676651
Original Data,6711,0.7366693019866943
Original Data,6712,0.7964782118797302
Original Data,6713,0.9486027359962463
Original Data,6714,0.8861764073371887
Original Data,6715,0.7763713598251343
Original Data,6716,0.7709048986434937
Original Data,6717,0.5008490681648254
Original Data,6718,0.6153499484062195
Original Data,6719,0.675936758518219
Original Data,6720,0.939031720161438
Original Data,6721,0.6503265500068665
Original Data,6722,0.6616795659065247
Original Data,6723,0.5515066981315613
Original Data,6724,0.7853950262069702
Original Data,6725,0.6888646483421326
Original Data,6726,0.8200374841690063
Original Data,6727,0.668851912021637
Original Data,6728,0.8470964431762695
Original Data,6729,0.8463866114616394
Original Data,6730,0.5094299912452698
Original Data,6731,0.5174416303634644
Original Data,6732,0.259255588054657
Original Data,6733,0.9048166871070862
Original Data,6734,0.5968118906021118
Original Data,6735,0.7453924417495728
Original Data,6736,0.8022913336753845
Original Data,6737,0.7368282079696655
Original Data,6738,0.8442908525466919
Original Data,6739,0.9092913269996643
Original Data,6740,0.8105478882789612
Original Data,6741,0.5173786878585815
Original Data,6742,0.7365463972091675
Original Data,6743,0.9040389060974121
Original Data,6744,0.5836414098739624
Original Data,6745,0.638909101486206
Original Data,6746,0.8588025569915771
Original Data,6747,0.8058723211288452
Original Data,6748,0.9455463290214539
Original Data,6749,0.9062908291816711
Original Data,6750,0.4389294981956482
Original Data,6751,0.9055117964744568
Original Data,6752,0.8488627672195435
Original Data,6753,0.8094713091850281
Original Data,6754,0.9233884215354919
Original Data,6755,0.7870203852653503
Original Data,6756,0.742485761642456
Original Data,6757,0.8900817036628723
Original Data,6758,0.6813495755195618
Original Data,6759,0.7183352112770081
Original Data,6760,0.61769038438797
Original Data,6761,0.7702405452728271
Original Data,6762,0.9431747198104858
Original Data,6763,0.9025594592094421
Original Data,6764,0.807961106300354
Original Data,6765,0.7469794154167175
Original Data,6766,0.8591380715370178
Original Data,6767,0.8903347849845886
Original Data,6768,0.8029025197029114
Original Data,6769,0.6446341872215271
Original Data,6770,0.931303858757019
Original Data,6771,0.7654546499252319
Original Data,6772,0.7972816228866577
Original Data,6773,0.7093797326087952
Original Data,6774,0.9471939206123352
Original Data,6775,0.9299420118331909
Original Data,6776,0.8760082125663757
Original Data,6777,0.9662469029426575
Original Data,6778,0.8966519236564636
Original Data,6779,0.9248918294906616
Original Data,6780,0.7796369194984436
Original Data,6781,0.8488232493400574
Original Data,6782,0.5803377628326416
Original Data,6783,0.7597532272338867
Original Data,6784,0.7306218147277832
Original Data,6785,0.7530314922332764
Original Data,6786,0.910534143447876
Original Data,6787,0.9614346027374268
Original Data,6788,0.802311360836029
Original Data,6789,0.5854644179344177
Original Data,6790,0.8576892018318176
Original Data,6791,0.6009647250175476
Original Data,6792,0.6118579506874084
Original Data,6793,0.9348573684692383
Original Data,6794,0.8885135054588318
Original Data,6795,0.8527493476867676
Original Data,6796,0.43551844358444214
Original Data,6797,0.8707098960876465
Original Data,6798,0.8961998224258423
Original Data,6799,0.7900490164756775
Original Data,6800,0.84122633934021
Original Data,6801,0.8966504335403442
Original Data,6802,0.9151572585105896
Original Data,6803,0.7139752507209778
Original Data,6804,0.638852059841156
Original Data,6805,0.9250348210334778
Original Data,6806,0.6748045086860657
Original Data,6807,0.8125344514846802
Original Data,6808,0.8794474005699158
Original Data,6809,0.7702853679656982
Original Data,6810,0.8443920612335205
Original Data,6811,0.5310866236686707
Original Data,6812,0.7822911143302917
Original Data,6813,0.9707434773445129
Original Data,6814,0.8612010478973389
Original Data,6815,0.7737137675285339
Original Data,6816,0.7248303294181824
Original Data,6817,0.42223429679870605
Original Data,6818,0.686271607875824
Original Data,6819,0.8345948457717896
Original Data,6820,0.7522575855255127
Original Data,6821,0.9045132398605347
Original Data,6822,0.8673361539840698
Original Data,6823,0.7189713716506958
Original Data,6824,0.6852914690971375
Original Data,6825,0.5814936757087708
Original Data,6826,0.8340516686439514
Original Data,6827,0.7554988265037537
Original Data,6828,0.7352945804595947
Original Data,6829,0.5627554059028625
Original Data,6830,0.554193377494812
Original Data,6831,0.5117300748825073
Original Data,6832,0.8896862864494324
Original Data,6833,0.7825448513031006
Original Data,6834,0.9093616008758545
Original Data,6835,0.8572598099708557
Original Data,6836,0.7559282183647156
Original Data,6837,0.5587312579154968
Original Data,6838,0.8099985122680664
Original Data,6839,0.782088041305542
Original Data,6840,0.5785435438156128
Original Data,6841,0.8875680565834045
Original Data,6842,0.6632811427116394
Original Data,6843,0.7458282709121704
Original Data,6844,0.8536941409111023
Original Data,6845,0.9219366908073425
Original Data,6846,0.6646530628204346
Original Data,6847,0.6437966823577881
Original Data,6848,0.8869816660881042
Original Data,6849,0.9250756502151489
Original Data,6850,0.8263232707977295
Original Data,6851,0.9275927543640137
Original Data,6852,0.7292898893356323
Original Data,6853,0.9062567353248596
Original Data,6854,0.8855069279670715
Original Data,6855,0.7624223232269287
Original Data,6856,0.9320156574249268
Original Data,6857,0.8620603084564209
Original Data,6858,0.9118765592575073
Original Data,6859,0.8276203870773315
Original Data,6860,0.91811203956604
Original Data,6861,0.6391212940216064
Original Data,6862,0.5666714310646057
Original Data,6863,0.8030114769935608
Original Data,6864,0.8826683163642883
Original Data,6865,0.6132602691650391
Original Data,6866,0.881793737411499
Original Data,6867,0.7851976156234741
Original Data,6868,0.7770451307296753
Original Data,6869,0.7908810377120972
Original Data,6870,0.907194972038269
Original Data,6871,0.8750683069229126
Original Data,6872,0.5040383338928223
Original Data,6873,0.9561907649040222
Original Data,6874,0.8681742548942566
Original Data,6875,0.5282808542251587
Original Data,6876,0.58582603931427
Original Data,6877,0.6721253991127014
Original Data,6878,0.35842519998550415
Original Data,6879,0.7365293502807617
Original Data,6880,0.9597910046577454
Original Data,6881,0.8423696160316467
Original Data,6882,0.863048791885376
Original Data,6883,0.8055000305175781
Original Data,6884,0.7535316348075867
Original Data,6885,0.4393170475959778
Original Data,6886,0.5887344479560852
Original Data,6887,0.8279160857200623
Original Data,6888,0.8922466039657593
Original Data,6889,0.9095014929771423
Original Data,6890,0.9754732847213745
Original Data,6891,0.7604965567588806
Original Data,6892,0.6289703249931335
Original Data,6893,0.7514441609382629
Original Data,6894,0.7554427981376648
Original Data,6895,0.7315112352371216
Original Data,6896,0.7772256135940552
Original Data,6897,0.9291060566902161
Original Data,6898,0.7295269966125488
Original Data,6899,0.7608934044837952
Original Data,6900,0.7548214793205261
Original Data,6901,0.585642397403717
Original Data,6902,0.9489418268203735
Original Data,6903,0.42902565002441406
Original Data,6904,0.5823934078216553
Original Data,6905,0.7730241417884827
Original Data,6906,0.8000468611717224
Original Data,6907,0.5200221538543701
Original Data,6908,0.7899835705757141
Original Data,6909,0.7096412777900696
Original Data,6910,0.8550490736961365
Original Data,6911,0.9361546039581299
Original Data,6912,0.8888093829154968
Original Data,6913,0.9199098348617554
Original Data,6914,0.862045168876648
Original Data,6915,0.7586470246315002
Original Data,6916,0.888422966003418
Original Data,6917,0.8457033634185791
Original Data,6918,0.9402465224266052
Original Data,6919,0.6986500024795532
Original Data,6920,0.7662345767021179
Original Data,6921,0.944649875164032
Original Data,6922,0.7191063761711121
Original Data,6923,0.7841160893440247
Original Data,6924,0.8741883039474487
Original Data,6925,0.9146249294281006
Original Data,6926,0.7853245735168457
Original Data,6927,0.6775312423706055
Original Data,6928,0.5175421833992004
Original Data,6929,0.8681882619857788
Original Data,6930,0.7830398678779602
Original Data,6931,0.8435865044593811
Original Data,6932,0.8850405216217041
Original Data,6933,0.8876960873603821
Original Data,6934,0.644454836845398
Original Data,6935,0.8534697890281677
Original Data,6936,0.630321204662323
Original Data,6937,0.6615433096885681
Original Data,6938,0.9774086475372314
Original Data,6939,0.840240478515625
Original Data,6940,0.8513347506523132
Original Data,6941,0.5942586064338684
Original Data,6942,0.9578776955604553
Original Data,6943,0.7893369197845459
Original Data,6944,0.919685423374176
Original Data,6945,0.9705113172531128
Original Data,6946,0.7644169926643372
Original Data,6947,0.5104844570159912
Original Data,6948,0.7848733067512512
Original Data,6949,0.8812840580940247
Original Data,6950,0.5102940201759338
Original Data,6951,0.8781027793884277
Original Data,6952,0.8977044224739075
Original Data,6953,0.9362115263938904
Original Data,6954,0.7410910129547119
Original Data,6955,0.5971086621284485
Original Data,6956,0.7348638772964478
Original Data,6957,0.6249209642410278
Original Data,6958,0.7375784516334534
Original Data,6959,0.8797116875648499
Original Data,6960,0.7195320725440979
Original Data,6961,0.6382405161857605
Original Data,6962,0.6743503212928772
Original Data,6963,0.922561764717102
Original Data,6964,0.444114089012146
Original Data,6965,0.5788031816482544
Original Data,6966,0.9696829319000244
Original Data,6967,0.8615487217903137
Original Data,6968,0.7477993369102478
Original Data,6969,0.9511547088623047
Original Data,6970,0.6572321057319641
Original Data,6971,0.8813170194625854
Original Data,6972,0.8723315596580505
Original Data,6973,0.8014720678329468
Original Data,6974,0.38411372900009155
Original Data,6975,0.8276202082633972
Original Data,6976,0.9717146754264832
Original Data,6977,0.4370250403881073
Original Data,6978,0.8256836533546448
Original Data,6979,0.8283815383911133
Original Data,6980,0.8912956118583679
Original Data,6981,0.8349401950836182
Original Data,6982,0.8909536004066467
Original Data,6983,0.2994852066040039
Original Data,6984,0.829745888710022
Original Data,6985,0.7708157896995544
Original Data,6986,0.9206273555755615
Original Data,6987,0.7716295719146729
Original Data,6988,0.5955014824867249
Original Data,6989,0.7107936143875122
Original Data,6990,0.41769954562187195
Original Data,6991,0.8859833478927612
Original Data,6992,0.8857594728469849
Original Data,6993,0.6267850399017334
Original Data,6994,0.9399126768112183
Original Data,6995,0.8712124824523926
Original Data,6996,0.5227701663970947
Original Data,6997,0.653590738773346
Original Data,6998,0.713451623916626
Original Data,6999,0.8853107690811157
Original Data,7000,0.9901235699653625
Original Data,7001,0.9374262094497681
Original Data,7002,0.7254953980445862
Original Data,7003,0.8087879419326782
Original Data,7004,0.5912941098213196
Original Data,7005,0.5504805445671082
Original Data,7006,0.8399323225021362
Original Data,7007,0.5412610173225403
Original Data,7008,0.928045392036438
Original Data,7009,0.6104952692985535
Original Data,7010,0.8730757832527161
Original Data,7011,0.8538653254508972
Original Data,7012,0.8463186621665955
Original Data,7013,0.7498928308486938
Original Data,7014,0.9363830089569092
Original Data,7015,0.8444156050682068
Original Data,7016,0.45447251200675964
Original Data,7017,0.6282023191452026
Original Data,7018,0.5644037127494812
Original Data,7019,0.6970378756523132
Original Data,7020,0.8420842289924622
Original Data,7021,0.6426053047180176
Original Data,7022,0.8456616401672363
Original Data,7023,0.7257494330406189
Original Data,7024,0.9191795587539673
Original Data,7025,0.8112295866012573
Original Data,7026,0.7757512331008911
Original Data,7027,0.8916394114494324
Original Data,7028,0.5789113640785217
Original Data,7029,0.47571370005607605
Original Data,7030,0.7561954259872437
Original Data,7031,0.5979602932929993
Original Data,7032,0.7599347829818726
Original Data,7033,0.6095219254493713
Original Data,7034,0.7603573799133301
Original Data,7035,0.7125906944274902
Original Data,7036,0.9011281132698059
Original Data,7037,0.9177154898643494
Original Data,7038,0.6012017130851746
Original Data,7039,0.78762286901474
Original Data,7040,0.6456146240234375
Original Data,7041,0.8158785104751587
Original Data,7042,0.9104461669921875
Original Data,7043,0.4538739025592804
Original Data,7044,0.7150176167488098
Original Data,7045,0.7155092358589172
Original Data,7046,0.8870715498924255
Original Data,7047,0.9839457869529724
Original Data,7048,0.8946435451507568
Original Data,7049,0.6669815182685852
Original Data,7050,0.419190376996994
Original Data,7051,0.923858642578125
Original Data,7052,0.9365894198417664
Original Data,7053,0.2862400710582733
Original Data,7054,0.5009860992431641
Original Data,7055,0.5356562733650208
Original Data,7056,0.8966713547706604
Original Data,7057,0.8093101382255554
Original Data,7058,0.6219723224639893
Original Data,7059,0.876185417175293
Original Data,7060,0.6714832782745361
Original Data,7061,0.9511840343475342
Original Data,7062,0.16731823980808258
Original Data,7063,0.8160018920898438
Original Data,7064,0.5470998287200928
Original Data,7065,0.6560974717140198
Original Data,7066,0.533096432685852
Original Data,7067,0.8615589141845703
Original Data,7068,0.8108170628547668
Original Data,7069,0.560167133808136
Original Data,7070,0.7258601784706116
Original Data,7071,0.4719163775444031
Original Data,7072,0.940777063369751
Original Data,7073,0.5006076097488403
Original Data,7074,0.699448823928833
Original Data,7075,0.341262549161911
Original Data,7076,0.7302889227867126
Original Data,7077,0.8317734003067017
Original Data,7078,0.8761171698570251
Original Data,7079,0.9036701321601868
Original Data,7080,0.7659921050071716
Original Data,7081,0.9482495188713074
Original Data,7082,0.7086883783340454
Original Data,7083,0.8586590886116028
Original Data,7084,0.8680992722511292
Original Data,7085,0.7575460076332092
Original Data,7086,0.8876378536224365
Original Data,7087,0.8270110487937927
Original Data,7088,0.8517401218414307
Original Data,7089,0.8616605997085571
Original Data,7090,0.9253152012825012
Original Data,7091,0.4720708429813385
Original Data,7092,0.9351383447647095
Original Data,7093,0.8468140959739685
Original Data,7094,0.5154035687446594
Original Data,7095,0.6761558055877686
Original Data,7096,0.9075644016265869
Original Data,7097,0.7790275812149048
Original Data,7098,0.8694776296615601
Original Data,7099,0.684088945388794
Original Data,7100,0.8982616066932678
Original Data,7101,0.8135728240013123
Original Data,7102,0.8028151392936707
Original Data,7103,0.8504193425178528
Original Data,7104,0.46372637152671814
Original Data,7105,0.781195878982544
Original Data,7106,0.7913841605186462
Original Data,7107,0.9165512323379517
Original Data,7108,0.8949557542800903
Original Data,7109,0.8462091088294983
Original Data,7110,0.7957566976547241
Original Data,7111,0.7893956303596497
Original Data,7112,0.7648298144340515
Original Data,7113,0.8391299843788147
Original Data,7114,0.8316896557807922
Original Data,7115,0.5335020422935486
Original Data,7116,0.9098308682441711
Original Data,7117,0.7986695170402527
Original Data,7118,0.6557594537734985
Original Data,7119,0.7995060682296753
Original Data,7120,0.8228737711906433
Original Data,7121,0.5780888795852661
Original Data,7122,0.4582342207431793
Original Data,7123,0.7593576908111572
Original Data,7124,0.668451726436615
Original Data,7125,0.6304733157157898
Original Data,7126,0.845986545085907
Original Data,7127,0.5618481636047363
Original Data,7128,0.8774769902229309
Original Data,7129,0.853869616985321
Original Data,7130,0.36926501989364624
Original Data,7131,0.5354029536247253
Original Data,7132,0.7189570665359497
Original Data,7133,0.8328737020492554
Original Data,7134,0.5272949934005737
Original Data,7135,0.8351941108703613
Original Data,7136,0.8985357880592346
Original Data,7137,0.8094024658203125
Original Data,7138,0.8546175360679626
Original Data,7139,0.6312746405601501
Original Data,7140,0.96103835105896
Original Data,7141,0.6067736148834229
Original Data,7142,0.9530296325683594
Original Data,7143,0.47032079100608826
Original Data,7144,0.7860881090164185
Original Data,7145,0.5403720736503601
Original Data,7146,0.7395262718200684
Original Data,7147,0.6366602182388306
Original Data,7148,0.34163427352905273
Original Data,7149,0.7873284220695496
Original Data,7150,0.9244760870933533
Original Data,7151,0.4984228312969208
Original Data,7152,0.8670927286148071
Original Data,7153,0.8878924250602722
Original Data,7154,0.6850645542144775
Original Data,7155,0.816638171672821
Original Data,7156,0.7660232782363892
Original Data,7157,0.8525285124778748
Original Data,7158,0.5060675144195557
Original Data,7159,0.7596314549446106
Original Data,7160,0.9186457395553589
Original Data,7161,0.924232006072998
Original Data,7162,0.7984457015991211
Original Data,7163,0.9322534799575806
Original Data,7164,0.7739891409873962
Original Data,7165,0.9151842594146729
Original Data,7166,0.5413704514503479
Original Data,7167,0.960675060749054
Original Data,7168,0.6043170690536499
Original Data,7169,0.8803109526634216
Original Data,7170,0.4682295620441437
Original Data,7171,0.9075578451156616
Original Data,7172,0.7562007904052734
Original Data,7173,0.6593669652938843
Original Data,7174,0.7009285688400269
Original Data,7175,0.8267706036567688
Original Data,7176,0.5961800813674927
Original Data,7177,0.5378401875495911
Original Data,7178,0.9618571400642395
Original Data,7179,0.8583073616027832
Original Data,7180,0.8379923701286316
Original Data,7181,0.9750354290008545
Original Data,7182,0.5131064057350159
Original Data,7183,0.7451320290565491
Original Data,7184,0.8438411355018616
Original Data,7185,0.8340083956718445
Original Data,7186,0.5211818218231201
Original Data,7187,0.6609043478965759
Original Data,7188,0.816111147403717
Original Data,7189,0.4555814266204834
Original Data,7190,0.3692997097969055
Original Data,7191,0.8181561827659607
Original Data,7192,0.8911754488945007
Original Data,7193,0.7941179871559143
Original Data,7194,0.9180244207382202
Original Data,7195,0.8897966742515564
Original Data,7196,0.5745448470115662
Original Data,7197,0.8803032636642456
Original Data,7198,0.7187643647193909
Original Data,7199,0.7910588383674622
Original Data,7200,0.9492639899253845
Original Data,7201,0.6246791481971741
Original Data,7202,0.5146951079368591
Original Data,7203,0.8864150047302246
Original Data,7204,0.740494430065155
Original Data,7205,0.6292136311531067
Original Data,7206,0.8695422410964966
Original Data,7207,0.8637869358062744
Original Data,7208,0.7990192174911499
Original Data,7209,0.39393988251686096
Original Data,7210,0.8058736324310303
Original Data,7211,0.9428715109825134
Original Data,7212,0.7362058758735657
Original Data,7213,0.6818163394927979
Original Data,7214,0.8141815662384033
Original Data,7215,0.8839114904403687
Original Data,7216,0.9672561287879944
Original Data,7217,0.9186985492706299
Original Data,7218,0.7162014245986938
Original Data,7219,0.8802497982978821
Original Data,7220,0.4433821737766266
Original Data,7221,0.8802686333656311
Original Data,7222,0.7590551376342773
Original Data,7223,0.9411637783050537
Original Data,7224,0.8078671097755432
Original Data,7225,0.48963695764541626
Original Data,7226,0.563725471496582
Original Data,7227,0.8552353978157043
Original Data,7228,0.8477010726928711
Original Data,7229,0.6436287760734558
Original Data,7230,0.9331797957420349
Original Data,7231,0.9249195456504822
Original Data,7232,0.5769810080528259
Original Data,7233,0.9516270756721497
Original Data,7234,0.7067241668701172
Original Data,7235,0.8381416201591492
Original Data,7236,0.9293105006217957
Original Data,7237,0.4523264765739441
Original Data,7238,0.7961668968200684
Original Data,7239,0.8656859993934631
Original Data,7240,0.7417128086090088
Original Data,7241,0.8157461285591125
Original Data,7242,0.7355549335479736
Original Data,7243,0.7762876749038696
Original Data,7244,0.7310387492179871
Original Data,7245,0.7336717844009399
Original Data,7246,0.7112780809402466
Original Data,7247,0.5413540005683899
Original Data,7248,0.6830567121505737
Original Data,7249,0.8396468758583069
Original Data,7250,0.5224568247795105
Original Data,7251,0.7641592025756836
Original Data,7252,0.6312188506126404
Original Data,7253,0.7077943086624146
Original Data,7254,0.5372868776321411
Original Data,7255,0.8089478611946106
Original Data,7256,0.5696486830711365
Original Data,7257,0.6023877263069153
Original Data,7258,0.7147887349128723
Original Data,7259,0.4705134928226471
Original Data,7260,0.7426517009735107
Original Data,7261,0.7777658700942993
Original Data,7262,0.9359455108642578
Original Data,7263,0.7960405349731445
Original Data,7264,0.7946315407752991
Original Data,7265,0.8710739612579346
Original Data,7266,0.8772431015968323
Original Data,7267,0.9333707690238953
Original Data,7268,0.9770578145980835
Original Data,7269,0.9449578523635864
Original Data,7270,0.3063616156578064
Original Data,7271,0.9813315868377686
Original Data,7272,0.5624793767929077
Original Data,7273,0.6622470617294312
Original Data,7274,0.9370050430297852
Original Data,7275,0.8914794921875
Original Data,7276,0.893233060836792
Original Data,7277,0.9062338471412659
Original Data,7278,0.7678978443145752
Original Data,7279,0.9215788841247559
Original Data,7280,0.8813799619674683
Original Data,7281,0.8753876686096191
Original Data,7282,0.8823336362838745
Original Data,7283,0.7812930941581726
Original Data,7284,0.9337233304977417
Original Data,7285,0.9109798073768616
Original Data,7286,0.8534672260284424
Original Data,7287,0.9155635237693787
Original Data,7288,0.8436144590377808
Original Data,7289,0.889898419380188
Original Data,7290,0.6899592876434326
Original Data,7291,0.6064603328704834
Original Data,7292,0.5338415503501892
Original Data,7293,0.5625103712081909
Original Data,7294,0.35461482405662537
Original Data,7295,0.6846769452095032
Original Data,7296,0.94317227602005
Original Data,7297,0.7254844307899475
Original Data,7298,0.8108240365982056
Original Data,7299,0.4945450723171234
Original Data,7300,0.9708970785140991
Original Data,7301,0.6235028505325317
Original Data,7302,0.6675083041191101
Original Data,7303,0.9599286317825317
Original Data,7304,0.6903660893440247
Original Data,7305,0.7855615615844727
Original Data,7306,0.4345913827419281
Original Data,7307,0.8913424015045166
Original Data,7308,0.8283885717391968
Original Data,7309,0.77191561460495
Original Data,7310,0.6536564826965332
Original Data,7311,0.9003745913505554
Original Data,7312,0.8917317390441895
Original Data,7313,0.8149453401565552
Original Data,7314,0.6205949783325195
Original Data,7315,0.6762029528617859
Original Data,7316,0.325678288936615
Original Data,7317,0.9443773031234741
Original Data,7318,0.8305073976516724
Original Data,7319,0.9569642543792725
Original Data,7320,0.6947448253631592
Original Data,7321,0.8349499106407166
Original Data,7322,0.7887971997261047
Original Data,7323,0.6576572060585022
Original Data,7324,0.6714982986450195
Original Data,7325,0.5107537508010864
Original Data,7326,0.6759302616119385
Original Data,7327,0.6333543658256531
Original Data,7328,0.8461782336235046
Original Data,7329,0.8762626051902771
Original Data,7330,0.8304514288902283
Original Data,7331,0.7301002740859985
Original Data,7332,0.9430674910545349
Original Data,7333,0.9165269136428833
Original Data,7334,0.6436106562614441
Original Data,7335,0.9656647443771362
Original Data,7336,0.8423179984092712
Original Data,7337,0.6981240510940552
Original Data,7338,0.9292764067649841
Original Data,7339,0.9734342694282532
Original Data,7340,0.9091006517410278
Original Data,7341,0.920701265335083
Original Data,7342,0.6864126920700073
Original Data,7343,0.9515505433082581
Original Data,7344,0.9110147356987
Original Data,7345,0.8641906380653381
Original Data,7346,0.8958442807197571
Original Data,7347,0.6552891135215759
Original Data,7348,0.5816577672958374
Original Data,7349,0.8425209522247314
Original Data,7350,0.8979988694190979
Original Data,7351,0.8899624347686768
Original Data,7352,0.9188611507415771
Original Data,7353,0.764149010181427
Original Data,7354,0.9585581421852112
Original Data,7355,0.4321824610233307
Original Data,7356,0.7252874374389648
Original Data,7357,0.9652442932128906
Original Data,7358,0.9463306665420532
Original Data,7359,0.6093612909317017
Original Data,7360,0.3821316361427307
Original Data,7361,0.6683531403541565
Original Data,7362,0.8855763673782349
Original Data,7363,0.8185317516326904
Original Data,7364,0.5663447380065918
Original Data,7365,0.7044247388839722
Original Data,7366,0.8802428841590881
Original Data,7367,0.950849711894989
Original Data,7368,0.6624531149864197
Original Data,7369,0.8243390917778015
Original Data,7370,0.7241756319999695
Original Data,7371,0.6202743649482727
Original Data,7372,0.9227941036224365
Original Data,7373,0.8145408630371094
Original Data,7374,0.6489729881286621
Original Data,7375,0.402465283870697
Original Data,7376,0.9295540452003479
Original Data,7377,0.7619640231132507
Original Data,7378,0.9667167067527771
Original Data,7379,0.9528458118438721
Original Data,7380,0.8814074993133545
Original Data,7381,0.6804418563842773
Original Data,7382,0.7254189848899841
Original Data,7383,0.9133742451667786
Original Data,7384,0.8213594555854797
Original Data,7385,0.9404186606407166
Original Data,7386,0.6386367678642273
Original Data,7387,0.6076362729072571
Original Data,7388,0.7847357988357544
Original Data,7389,0.8165678381919861
Original Data,7390,0.3055025637149811
Original Data,7391,0.875458836555481
Original Data,7392,0.7760772109031677
Original Data,7393,0.4849872887134552
Original Data,7394,0.8232400417327881
Original Data,7395,0.8397722840309143
Original Data,7396,0.5029714107513428
Original Data,7397,0.8484401702880859
Original Data,7398,0.45453494787216187
Original Data,7399,0.9095165729522705
Original Data,7400,0.45799025893211365
Original Data,7401,0.8287798762321472
Original Data,7402,0.9383978843688965
Original Data,7403,0.7275898456573486
Original Data,7404,0.612716019153595
Original Data,7405,0.657531201839447
Original Data,7406,0.9564529657363892
Original Data,7407,0.4746847450733185
Original Data,7408,0.22693517804145813
Original Data,7409,0.9646704196929932
Original Data,7410,0.516871988773346
Original Data,7411,0.7848336100578308
Original Data,7412,0.6937665939331055
Original Data,7413,0.5726789832115173
Original Data,7414,0.7422704696655273
Original Data,7415,0.6657406687736511
Original Data,7416,0.946494460105896
